EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,WorkLifeBalance,YearsAtCompany,TotalWorkingYears
978,26,No,Non-Travel,Research & Development,4,4,Human Resources,Female,Manufacturing Director,3,Single,3787,Yes,3,20,28
979,41,No,Non-Travel,Sales,3,3,Life Sciences,Female,Manager,4,Divorced,12000,No,3,2,6
980,28,No,Non-Travel,Sales,12,2,Life Sciences,Female,Manager,4,Single,12000,No,3,5,10
981,27,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,Research Director,3,Divorced,17000,No,3,1,8
982,39,No,Non-Travel,Research & Development,3,3,Technical Degree,Female,Healthcare Representative,2,Married,9445,No,3,1,10
983,34,Yes,Non-Travel,Sales,5,4,Technical Degree,Male,Sales Representative,4,Married,6204,Yes,3,3,13
984,25,No,Travel_Frequently,Research & Development,10,3,Other,Male,Manufacturing Director,2,Married,7878,No,3,6,6
985,31,Yes,Travel_Rarely,Sales,2,3,Life Sciences,Female,Sales Executive,3,Single,8653,Yes,2,39,44
986,24,Yes,Non-Travel,Human Resources,5,3,Life Sciences,Male,Human Resources,4,Married,8293,Yes,1,2,3
987,34,No,Travel_Frequently,Research & Development,3,3,Human Resources,Male,Manager,3,Divorced,12000,No,3,1,10
988,31,No,Travel_Frequently,Sales,3,3,Technical Degree,Female,Manager,1,Single,12000,Yes,3,11,16
989,45,Yes,Non-Travel,Research & Development,8,4,Human Resources,Female,Manufacturing Director,2,Married,2653,No,1,2,13
990,39,No,Travel_Rarely,Research & Development,7,2,Technical Degree,Male,Research Director,4,Married,17000,Yes,3,3,3
991,20,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,Manager,2,Single,12000,No,2,0,11
992,31,No,Travel_Rarely,Research & Development,17,3,Life Sciences,Male,Healthcare Representative,2,Single,2828,No,2,1,3
993,37,No,Travel_Rarely,Research & Development,1,2,Other,Male,Research Director,4,Single,17000,No,3,11,22
994,58,No,Non-Travel,Research & Development,4,5,Other,Female,Manufacturing Director,3,Divorced,2673,No,2,17,30
995,35,No,Travel_Rarely,Sales,7,4,Marketing,Female,Sales Representative,3,Divorced,5342,No,3,2,4
996,29,No,Non-Travel,Research & Development,20,3,Marketing,Male,Healthcare Representative,2,Single,3865,No,3,2,8
997,44,No,Travel_Frequently,Research & Development,10,4,Other,Female,Healthcare Representative,3,Divorced,2823,Yes,3,2,2
998,33,No,Travel_Frequently,Research & Development,25,3,Marketing,Male,Healthcare Representative,3,Divorced,8429,No,3,4,11
999,34,Yes,Travel_Rarely,Research & Development,27,4,Human Resources,Female,Healthcare Representative,3,Married,1141,Yes,3,15,25
1000,22,No,Travel_Rarely,Research & Development,1,3,Human Resources,Female,Manufacturing Director,1,Single,5824,No,1,3,11
1001,33,Yes,Travel_Rarely,Research & Development,7,3,Marketing,Male,Manufacturing Director,1,Married,12017,No,3,7,21
1002,25,No,Travel_Frequently,Sales,3,2,Marketing,Female,Manager,2,Divorced,12000,No,2,7,16
1003,30,No,Non-Travel,Research & Development,2,4,Marketing,Male,Manufacturing Director,3,Divorced,9301,Yes,3,23,24
1004,28,No,Non-Travel,Research & Development,3,2,Technical Degree,Female,Manager,4,Married,12000,No,3,3,16
1005,32,No,Non-Travel,Research & Development,1,4,Life Sciences,Female,Laboratory Technician,3,Single,7665,No,3,3,11
1006,25,Yes,Non-Travel,Research & Development,1,4,Human Resources,Male,Research Scientist,4,Divorced,11570,Yes,3,2,7
1007,51,No,Travel_Frequently,Research & Development,2,3,Marketing,Female,Research Director,4,Divorced,17000,No,3,17,19
1008,47,No,Travel_Rarely,Research & Development,3,2,Other,Male,Research Scientist,2,Divorced,6420,No,3,5,5
1009,28,No,Travel_Rarely,Research & Development,17,3,Life Sciences,Female,Laboratory Technician,4,Divorced,5976,No,2,2,6
1010,32,No,Non-Travel,Research & Development,16,4,Life Sciences,Female,Healthcare Representative,1,Married,2145,Yes,2,34,34
1011,33,No,Travel_Frequently,Research & Development,3,4,Life Sciences,Male,Manufacturing Director,3,Married,7078,No,3,0,0
1012,39,Yes,Non-Travel,Sales,4,3,Marketing,Female,Sales Representative,3,Single,2135,Yes,3,0,7
1013,37,No,Travel_Rarely,Research & Development,5,4,Medical,Female,Healthcare Representative,3,Single,5535,Yes,4,5,8
1014,41,No,Non-Travel,Sales,17,3,Technical Degree,Male,Sales Representative,4,Divorced,4085,No,3,26,34
1015,29,No,Travel_Frequently,Research & Development,10,3,Technical Degree,Female,Research Director,4,Single,17000,No,3,37,47
1016,27,No,Travel_Frequently,Research & Development,4,3,Other,Male,Healthcare Representative,1,Divorced,2932,No,3,31,31
1017,42,No,Non-Travel,Research & Development,3,3,Medical,Female,Healthcare Representative,2,Married,3026,No,2,8,15
1018,23,Yes,Travel_Frequently,Sales,2,5,Other,Male,Sales Representative,3,Married,4274,Yes,3,7,10
1019,26,No,Travel_Frequently,Research & Development,5,3,Marketing,Female,Research Scientist,4,Single,5340,No,3,3,12
1020,43,Yes,Travel_Rarely,Sales,3,2,Technical Degree,Male,Sales Representative,2,Married,9678,Yes,3,0,4
1021,42,No,Travel_Frequently,Research & Development,18,4,Medical,Female,Manufacturing Director,4,Divorced,21182,No,2,5,15
1022,26,No,Travel_Frequently,Sales,2,2,Human Resources,Male,Manager,4,Divorced,12000,No,3,0,10
1023,31,No,Travel_Frequently,Research & Development,7,1,Marketing,Female,Laboratory Technician,2,Divorced,9916,No,3,5,18
1024,29,Yes,Travel_Frequently,Research & Development,1,2,Other,Female,Manufacturing Director,3,Single,2271,Yes,3,9,16
1025,33,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,Research Scientist,3,Single,11834,Yes,3,4,11
1026,31,No,Travel_Frequently,Sales,3,3,Other,Male,Sales Representative,4,Married,3627,No,3,14,17
1027,32,No,Travel_Frequently,Research & Development,7,1,Human Resources,Male,Healthcare Representative,4,Married,11313,No,3,1,6
1028,42,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,Manufacturing Director,2,Single,3962,No,3,12,22
1029,26,No,Non-Travel,Research & Development,1,4,Life Sciences,Male,Healthcare Representative,3,Single,9078,No,3,0,2
1030,40,No,Travel_Rarely,Research & Development,14,4,Technical Degree,Male,Healthcare Representative,1,Married,15024,No,3,7,15
1031,27,No,Travel_Rarely,Sales,2,1,Technical Degree,Female,Manager,3,Single,12000,No,1,7,19
1032,24,Yes,Non-Travel,Sales,12,3,Human Resources,Male,Sales Executive,4,Divorced,12219,Yes,3,7,13
1033,50,No,Travel_Frequently,Research & Development,9,3,Technical Degree,Male,Laboratory Technician,3,Single,5248,Yes,3,5,9
1034,36,Yes,Travel_Frequently,Sales,6,4,Life Sciences,Female,Manager,1,Single,12000,Yes,3,9,16
1035,45,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Male,Manufacturing Director,2,Married,9302,No,3,4,18
1036,34,Yes,Non-Travel,Research & Development,1,1,Technical Degree,Female,Research Scientist,2,Married,6972,No,3,10,11
1037,48,No,Travel_Frequently,Sales,2,4,Life Sciences,Female,Manager,2,Divorced,12000,No,4,5,10
1038,27,No,Travel_Rarely,Research & Development,22,3,Human Resources,Female,Manager,4,Married,14062,No,2,1,1
1039,35,No,Non-Travel,Sales,5,4,Technical Degree,Male,Sales Executive,4,Married,11055,No,3,1,8
1040,24,No,Non-Travel,Sales,3,4,Technical Degree,Female,Sales Executive,4,Single,3187,No,2,16,30
1041,29,Yes,Travel_Frequently,Sales,2,3,Medical,Female,Manager,3,Married,12000,No,2,0,1
1042,29,No,Travel_Frequently,Sales,7,3,Life Sciences,Male,Sales Representative,4,Divorced,5178,No,3,8,19
1043,40,Yes,Travel_Frequently,Research & Development,1,4,Marketing,Female,Healthcare Representative,4,Divorced,4376,No,1,2,5
1044,35,No,Travel_Rarely,Research & Development,13,4,Marketing,Female,Manufacturing Director,2,Divorced,8261,No,2,0,11
1045,28,No,Travel_Frequently,Sales,6,4,Human Resources,Male,Manager,3,Married,15814,No,3,5,16
1046,24,No,Travel_Frequently,Research & Development,8,4,Human Resources,Female,Research Director,4,Married,17000,No,3,3,9
1047,31,No,Travel_Rarely,Research & Development,7,2,Marketing,Female,Manager,3,Single,12000,No,1,12,21
1048,33,No,Travel_Rarely,Sales,14,3,Marketing,Male,Manager,3,Single,12000,No,3,1,2
1049,35,No,Travel_Rarely,Research & Development,2,3,Technical Degree,Female,Research Scientist,4,Single,1256,Yes,3,8,12
1050,41,No,Travel_Frequently,Research & Development,7,4,Medical,Male,Laboratory Technician,4,Married,9491,No,3,1,1
1051,30,Yes,Travel_Frequently,Sales,15,3,Human Resources,Female,Sales Representative,2,Single,13539,No,4,1,15
1052,40,No,Travel_Frequently,Sales,5,3,Technical Degree,Female,Sales Executive,4,Single,8874,Yes,3,7,15
1053,45,No,Non-Travel,Research & Development,1,3,Marketing,Female,Manager,1,Single,12000,No,3,0,9
1054,37,Yes,Non-Travel,Sales,13,2,Marketing,Male,Manager,1,Single,12000,No,2,2,16
1055,58,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Male,Research Director,4,Single,17000,Yes,3,5,12
1056,22,Yes,Non-Travel,Research & Development,26,3,Marketing,Male,Research Director,2,Divorced,17000,No,3,3,16
1057,58,No,Travel_Rarely,Research & Development,29,4,Marketing,Female,Research Scientist,2,Divorced,11469,No,3,2,3
1058,24,No,Travel_Rarely,Research & Development,22,2,Medical,Female,Healthcare Representative,3,Single,1435,No,3,5,17
1059,19,No,Travel_Frequently,Research & Development,3,3,Technical Degree,Female,Manufacturing Director,3,Single,11268,No,3,9,16
1060,31,No,Travel_Frequently,Research & Development,23,5,Medical,Female,Research Director,4,Divorced,17000,No,4,1,9
1061,40,No,Non-Travel,Research & Development,2,4,Human Resources,Female,Manager,2,Single,12000,No,3,0,6
1062,25,No,Travel_Frequently,Sales,2,5,Life Sciences,Female,Manager,3,Married,12000,No,3,9,19
1063,42,Yes,Travel_Frequently,Sales,3,4,Other,Female,Manager,4,Single,12126,No,3,1,7
1064,28,No,Non-Travel,Human Resources,4,1,Human Resources,Male,Human Resources,2,Single,2189,No,3,14,20
1065,24,No,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,Healthcare Representative,4,Divorced,9652,No,2,11,23
1066,20,No,Travel_Frequently,Research & Development,12,3,Technical Degree,Male,Research Scientist,4,Single,7793,No,3,1,8
1067,30,Yes,Travel_Rarely,Research & Development,9,5,Other,Male,Healthcare Representative,1,Divorced,6960,Yes,3,3,6
1068,28,No,Travel_Frequently,Sales,16,3,Marketing,Male,Sales Executive,1,Married,1763,Yes,4,0,13
1069,27,No,Travel_Rarely,Research & Development,7,4,Other,Female,Research Scientist,4,Divorced,6307,No,3,2,7
1070,35,No,Travel_Frequently,Sales,4,2,Other,Male,Manager,4,Divorced,12000,No,3,6,15
1071,26,Yes,Travel_Rarely,Research & Development,20,3,Life Sciences,Female,Healthcare Representative,4,Single,7905,No,3,3,9
1072,35,Yes,Non-Travel,Sales,3,4,Other,Female,Sales Representative,1,Married,8892,No,2,6,20
1073,33,No,Travel_Frequently,Research & Development,5,3,Technical Degree,Male,Healthcare Representative,3,Single,5773,No,4,22,27
1074,32,No,Travel_Rarely,Sales,19,3,Other,Female,Sales Representative,1,Divorced,9927,Yes,1,5,12
1075,35,Yes,Travel_Rarely,Research & Development,5,5,Human Resources,Female,Healthcare Representative,4,Married,3917,Yes,3,11,11
1076,53,Yes,Non-Travel,Research & Development,3,3,Other,Female,Manufacturing Director,3,Divorced,4718,Yes,1,1,3
1077,37,Yes,Travel_Rarely,Sales,17,4,Technical Degree,Male,Sales Executive,2,Single,9104,No,2,11,15
1078,45,No,Travel_Frequently,Sales,22,4,Marketing,Female,Sales Representative,3,Single,3457,No,2,35,50
1079,33,No,Non-Travel,Sales,15,2,Medical,Male,Manager,3,Married,12000,No,3,0,14
1080,29,Yes,Travel_Rarely,Research & Development,15,4,Other,Female,Manufacturing Director,2,Divorced,1199,No,3,1,9
1081,25,No,Travel_Rarely,Sales,1,3,Other,Female,Manager,4,Married,17917,No,3,2,17
1082,35,Yes,Non-Travel,Sales,3,3,Life Sciences,Female,Manager,1,Divorced,12000,No,3,1,2
1083,53,Yes,Travel_Frequently,Sales,3,4,Life Sciences,Female,Manager,4,Divorced,12000,No,3,2,14
1084,29,No,Non-Travel,Research & Development,16,5,Technical Degree,Female,Laboratory Technician,4,Married,6865,No,3,2,4
1085,31,No,Non-Travel,Sales,14,4,Marketing,Male,Manager,2,Single,12000,No,3,12,27
1086,43,No,Travel_Frequently,Research & Development,6,2,Marketing,Female,Manufacturing Director,2,Single,4643,No,2,1,16
1087,21,No,Travel_Rarely,Human Resources,16,3,Technical Degree,Female,Human Resources,3,Divorced,1542,Yes,2,14,29
1088,46,No,Travel_Rarely,Sales,3,3,Other,Male,Sales Representative,2,Married,1479,No,1,2,14
1089,34,Yes,Travel_Rarely,Sales,6,2,Marketing,Female,Manager,4,Married,12000,Yes,3,1,10
1090,57,No,Non-Travel,Research & Development,17,4,Technical Degree,Male,Laboratory Technician,3,Married,2882,No,2,1,10
1091,25,No,Travel_Rarely,Research & Development,7,4,Marketing,Female,Manufacturing Director,1,Divorced,4017,No,3,2,12
1092,32,No,Non-Travel,Research & Development,6,2,Life Sciences,Female,Laboratory Technician,3,Single,12248,No,3,2,13
1093,56,No,Travel_Frequently,Research & Development,1,3,Marketing,Female,Research Scientist,4,Single,6700,No,3,5,6
1094,60,No,Travel_Frequently,Research & Development,24,3,Technical Degree,Female,Research Director,2,Divorced,17000,No,4,5,15
1095,42,Yes,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,Research Scientist,2,Divorced,3530,Yes,3,5,20
1096,29,Yes,Travel_Frequently,Research & Development,3,2,Other,Female,Research Director,2,Single,17000,No,3,16,23
1097,35,No,Non-Travel,Research & Development,1,3,Other,Female,Research Director,2,Single,17000,No,2,20,27
1098,36,Yes,Travel_Rarely,Research & Development,6,4,Marketing,Male,Manufacturing Director,4,Single,1521,Yes,3,33,45
1099,33,No,Travel_Frequently,Research & Development,2,3,Life Sciences,Female,Research Scientist,4,Divorced,4708,No,3,4,15
1100,33,No,Non-Travel,Research & Development,16,3,Human Resources,Male,Healthcare Representative,2,Single,8441,No,3,2,14
1101,26,No,Travel_Frequently,Research & Development,1,4,Human Resources,Male,Laboratory Technician,3,Married,3822,Yes,3,3,8
1102,28,No,Travel_Rarely,Research & Development,12,3,Technical Degree,Male,Research Director,1,Divorced,17000,No,3,7,15
1103,22,Yes,Travel_Rarely,Research & Development,26,4,Medical,Female,Research Scientist,3,Married,2468,No,4,5,20
1104,35,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,Male,Research Director,3,Divorced,17000,No,2,1,10
1105,27,Yes,Non-Travel,Research & Development,5,3,Other,Male,Research Scientist,1,Divorced,1851,Yes,3,1,12
1106,24,No,Travel_Frequently,Sales,5,4,Marketing,Male,Sales Representative,2,Married,14354,Yes,3,3,11
1107,32,No,Travel_Rarely,Sales,3,4,Human Resources,Male,Manager,4,Single,12000,No,4,0,14
1108,28,No,Travel_Frequently,Research & Development,6,1,Medical,Male,Manager,2,Married,12000,Yes,1,2,8
1109,20,No,Travel_Rarely,Sales,1,3,Other,Female,Sales Executive,3,Married,11831,No,4,12,27
1110,25,No,Travel_Rarely,Sales,2,3,Life Sciences,Female,Sales Executive,4,Married,2427,Yes,3,1,7
1111,58,No,Travel_Rarely,Sales,7,4,Life Sciences,Male,Sales Representative,2,Married,6952,No,3,1,6
1112,25,No,Travel_Frequently,Research & Development,2,5,Medical,Male,Research Director,2,Divorced,17000,Yes,2,5,17
1113,38,No,Travel_Frequently,Research & Development,11,3,Other,Female,Manager,4,Married,13092,No,2,1,7
1114,37,Yes,Travel_Rarely,Research & Development,2,3,Other,Male,Manager,4,Married,12000,Yes,3,3,16
1115,35,No,Travel_Rarely,Sales,16,4,Technical Degree,Female,Sales Representative,2,Single,3559,No,2,28,39
1116,27,No,Travel_Frequently,Sales,21,3,Other,Male,Sales Representative,4,Married,9466,No,3,2,15
1117,56,No,Travel_Frequently,Sales,6,5,Technical Degree,Male,Sales Executive,3,Divorced,14563,No,1,6,16
1118,32,No,Travel_Rarely,Research & Development,9,5,Human Resources,Male,Healthcare Representative,4,Single,3851,No,4,7,15
1119,27,No,Non-Travel,Research & Development,11,1,Technical Degree,Female,Research Scientist,4,Divorced,10921,No,3,11,20
1120,37,Yes,Travel_Frequently,Sales,20,4,Medical,Female,Manager,1,Divorced,12000,No,2,1,12
1121,22,No,Non-Travel,Research & Development,10,3,Marketing,Female,Laboratory Technician,3,Single,8757,No,1,1,12
1122,32,No,Travel_Rarely,Research & Development,16,2,Technical Degree,Male,Healthcare Representative,2,Married,6020,No,3,26,39
1123,38,Yes,Non-Travel,Research & Development,3,1,Technical Degree,Male,Manager,1,Divorced,12000,No,2,0,15
1124,30,No,Travel_Frequently,Research & Development,2,3,Marketing,Female,Manager,3,Married,12000,No,2,4,10
1125,28,No,Travel_Rarely,Research & Development,1,4,Marketing,Male,Laboratory Technician,3,Divorced,9594,No,2,1,7
1126,38,No,Non-Travel,Sales,1,4,Marketing,Female,Sales Executive,4,Divorced,6148,No,3,12,27
1127,30,No,Travel_Frequently,Sales,20,1,Marketing,Female,Manager,1,Single,12000,No,1,4,10
1128,37,No,Travel_Rarely,Human Resources,20,3,Life Sciences,Male,Manager,4,Married,12000,No,3,34,47
1129,28,No,Travel_Rarely,Research & Development,4,1,Human Resources,Male,Manager,4,Single,12000,Yes,1,8,22
1130,31,No,Non-Travel,Research & Development,7,3,Technical Degree,Male,Laboratory Technician,2,Single,4949,No,3,30,37
1131,39,No,Travel_Rarely,Research & Development,5,1,Marketing,Female,Research Director,3,Divorced,17000,No,3,4,19
1132,29,Yes,Travel_Rarely,Sales,22,3,Marketing,Female,Manager,2,Married,12000,Yes,3,1,7
1133,40,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Female,Research Director,2,Married,17000,No,3,3,10
1134,32,No,Non-Travel,Sales,7,3,Medical,Male,Manager,3,Single,12000,No,2,11,14
1135,27,No,Travel_Frequently,Research & Development,4,3,Medical,Female,Healthcare Representative,4,Married,4940,No,2,7,14
1136,33,No,Non-Travel,Research & Development,4,4,Human Resources,Female,Laboratory Technician,1,Divorced,1609,No,3,3,14
1137,28,No,Non-Travel,Research & Development,12,2,Medical,Male,Manufacturing Director,4,Married,8693,No,2,1,3
1138,31,No,Travel_Rarely,Research & Development,8,2,Technical Degree,Female,Manufacturing Director,2,Single,5915,No,3,6,18
1139,39,No,Non-Travel,Research & Development,8,5,Life Sciences,Female,Manufacturing Director,2,Single,1836,No,1,2,5
1140,26,No,Non-Travel,Sales,11,3,Technical Degree,Female,Manager,3,Single,12000,Yes,1,20,25
1141,32,Yes,Travel_Frequently,Sales,4,3,Life Sciences,Female,Sales Executive,3,Divorced,2067,Yes,3,13,13
1142,25,Yes,Travel_Frequently,Research & Development,10,3,Medical,Male,Research Director,4,Married,17000,Yes,3,1,7
1143,29,Yes,Travel_Frequently,Research & Development,16,4,Marketing,Female,Healthcare Representative,4,Married,5491,Yes,3,0,1
1144,27,No,Travel_Rarely,Sales,2,4,Human Resources,Female,Sales Executive,4,Married,10559,No,3,3,11
1145,39,Yes,Travel_Rarely,Research & Development,6,4,Medical,Male,Laboratory Technician,1,Divorced,1686,Yes,2,13,20
1146,28,No,Travel_Frequently,Sales,8,4,Human Resources,Female,Sales Representative,3,Divorced,1500,No,1,8,9
1147,35,No,Travel_Rarely,Sales,10,3,Technical Degree,Male,Sales Executive,4,Divorced,9477,No,2,6,8
1148,43,Yes,Travel_Rarely,Sales,1,3,Technical Degree,Female,Manager,2,Single,12000,No,4,0,14
1149,28,No,Non-Travel,Sales,7,3,Medical,Female,Sales Executive,3,Divorced,2867,Yes,2,1,7
1150,44,No,Travel_Rarely,Sales,28,3,Medical,Male,Manager,2,Married,12000,No,1,1,8
1151,48,No,Non-Travel,Research & Development,2,4,Other,Female,Healthcare Representative,2,Married,9617,No,3,26,35
1152,33,No,Travel_Rarely,Research & Development,12,3,Technical Degree,Female,Laboratory Technician,3,Married,1861,Yes,3,1,4
1153,29,Yes,Travel_Rarely,Research & Development,4,4,Technical Degree,Female,Manufacturing Director,4,Married,10214,No,3,3,3
1154,42,No,Travel_Frequently,Human Resources,2,4,Human Resources,Female,Human Resources,4,Divorced,15027,Yes,3,1,13
1155,45,No,Travel_Frequently,Research & Development,2,2,Life Sciences,Male,Research Scientist,2,Single,1494,No,3,5,6
1156,30,No,Travel_Rarely,Sales,2,4,Marketing,Male,Sales Executive,2,Divorced,10656,No,2,3,7
1157,34,No,Travel_Rarely,Research & Development,4,3,Human Resources,Female,Manager,3,Divorced,12000,No,3,4,14
1158,39,No,Travel_Rarely,Sales,3,4,Other,Female,Manager,3,Married,12000,No,3,7,18
1159,24,No,Non-Travel,Sales,1,3,Other,Male,Sales Representative,2,Divorced,12701,No,1,9,9
1160,41,No,Travel_Frequently,Research & Development,3,5,Marketing,Female,Healthcare Representative,3,Single,2102,No,3,3,8
1161,42,No,Travel_Frequently,Research & Development,7,1,Life Sciences,Female,Healthcare Representative,4,Single,2551,No,2,39,52
1162,18,Yes,Travel_Frequently,Research & Development,8,3,Marketing,Male,Healthcare Representative,4,Divorced,1227,Yes,3,0,10
1163,47,No,Non-Travel,Research & Development,8,4,Life Sciences,Female,Research Director,1,Single,17000,No,3,1,8
1164,31,No,Non-Travel,Research & Development,8,4,Medical,Male,Manufacturing Director,4,Married,12306,No,1,13,13
1165,43,No,Travel_Frequently,Research & Development,1,2,Other,Male,Manager,4,Divorced,12000,No,4,16,19
1166,26,Yes,Travel_Rarely,Research & Development,2,3,Medical,Female,Manufacturing Director,2,Married,11159,No,2,2,14
1167,40,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Male,Research Director,3,Divorced,17000,No,4,1,15
1168,42,No,Travel_Rarely,Sales,9,5,Technical Degree,Male,Manager,2,Divorced,12000,No,2,1,5
1169,26,No,Travel_Frequently,Sales,14,2,Marketing,Female,Manager,3,Divorced,12000,No,2,38,49
1170,25,No,Travel_Rarely,Research & Development,9,2,Human Resources,Female,Laboratory Technician,2,Married,3379,No,3,0,10
1171,35,Yes,Travel_Frequently,Research & Development,9,2,Marketing,Female,Manager,3,Single,12000,No,3,6,8
1172,51,No,Non-Travel,Research & Development,6,2,Life Sciences,Male,Manager,3,Divorced,12000,No,1,38,48
1173,35,No,Travel_Frequently,Sales,3,3,Human Resources,Male,Manager,2,Single,12000,No,3,14,20
1174,18,No,Travel_Frequently,Research & Development,4,4,Other,Female,Manufacturing Director,3,Divorced,13099,No,3,11,23
1175,29,Yes,Travel_Frequently,Research & Development,20,4,Other,Male,Research Director,4,Divorced,17000,No,4,16,28
1176,47,No,Travel_Frequently,Research & Development,19,3,Other,Male,Laboratory Technician,2,Married,5128,No,1,10,12
1177,45,No,Travel_Rarely,Research & Development,1,4,Human Resources,Female,Manufacturing Director,3,Single,2203,No,4,9,21
1178,39,Yes,Travel_Frequently,Sales,25,4,Other,Male,Manager,4,Divorced,12000,No,2,1,6
1179,43,No,Travel_Frequently,Research & Development,13,4,Life Sciences,Male,Manager,1,Divorced,12000,No,2,16,16
1180,30,No,Non-Travel,Research & Development,8,2,Marketing,Male,Manager,4,Divorced,12000,No,3,8,11
1181,29,No,Travel_Frequently,Research & Development,2,2,Other,Female,Research Director,3,Single,17000,Yes,3,13,21
1182,23,No,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,Manager,4,Married,12773,No,3,6,14
1183,22,No,Travel_Frequently,Sales,29,4,Life Sciences,Female,Manager,1,Married,12000,No,3,3,8
1184,31,No,Non-Travel,Sales,4,5,Human Resources,Male,Sales Executive,2,Divorced,2224,No,1,1,15
1185,29,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,Healthcare Representative,3,Divorced,1009,No,3,0,5
1186,25,Yes,Travel_Frequently,Research & Development,7,4,Medical,Male,Manufacturing Director,4,Divorced,11423,No,2,1,7
1187,30,No,Travel_Rarely,Research & Development,3,3,Other,Male,Manufacturing Director,2,Divorced,5228,No,2,3,16
1188,30,No,Travel_Frequently,Research & Development,18,4,Other,Male,Research Scientist,2,Divorced,5723,No,3,9,11
1189,34,Yes,Travel_Frequently,Human Resources,15,3,Other,Female,Manager,1,Divorced,12000,Yes,3,1,15
1190,46,No,Non-Travel,Research & Development,7,3,Technical Degree,Female,Healthcare Representative,3,Married,11576,No,2,8,22
1191,27,No,Travel_Frequently,Sales,1,3,Human Resources,Female,Manager,3,Single,12000,No,3,40,54
1192,35,No,Non-Travel,Sales,9,3,Life Sciences,Male,Sales Representative,2,Married,5939,No,3,10,16
1193,44,No,Non-Travel,Research & Development,8,3,Medical,Female,Laboratory Technician,1,Divorced,6063,No,3,1,13
1194,28,Yes,Non-Travel,Human Resources,6,2,Human Resources,Male,Manager,2,Divorced,12000,Yes,4,0,13
1195,25,No,Travel_Frequently,Research & Development,1,3,Marketing,Male,Research Director,2,Married,17000,No,3,1,9
1196,35,No,Travel_Frequently,Research & Development,3,4,Technical Degree,Female,Research Scientist,3,Married,2218,No,3,1,12
1197,24,No,Travel_Frequently,Sales,19,3,Technical Degree,Female,Sales Representative,3,Divorced,7067,No,3,1,16
1198,21,No,Non-Travel,Research & Development,3,4,Marketing,Female,Laboratory Technician,4,Married,8628,No,3,1,10
1199,27,No,Non-Travel,Research & Development,14,3,Medical,Male,Manufacturing Director,4,Married,7559,Yes,3,4,15
1200,30,No,Travel_Rarely,Research & Development,5,3,Human Resources,Female,Manager,2,Single,12000,No,3,1,14
1201,31,No,Travel_Frequently,Research & Development,1,3,Other,Female,Manufacturing Director,2,Married,17262,Yes,4,29,33
1202,50,Yes,Non-Travel,Research & Development,10,2,Other,Male,Healthcare Representative,1,Single,4831,Yes,3,18,27
1203,34,No,Travel_Frequently,Sales,14,5,Other,Female,Sales Executive,2,Married,5856,No,4,1,14
1204,29,No,Travel_Rarely,Research & Development,2,2,Technical Degree,Female,Manufacturing Director,3,Single,8959,No,3,10,19
1205,42,No,Travel_Rarely,Sales,7,3,Other,Female,Sales Representative,2,Divorced,7864,No,2,5,12
1206,34,No,Travel_Frequently,Research & Development,2,5,Marketing,Male,Healthcare Representative,4,Married,2605,No,3,38,42
1207,36,No,Travel_Frequently,Sales,6,4,Medical,Male,Manager,2,Single,12000,No,4,11,25
1208,39,Yes,Travel_Rarely,Research & Development,6,4,Medical,Male,Laboratory Technician,4,Married,9815,No,1,7,13
1209,22,Yes,Travel_Rarely,Research & Development,4,4,Marketing,Male,Research Director,4,Single,17000,No,3,0,15
1210,39,Yes,Travel_Rarely,Sales,6,4,Other,Male,Sales Representative,2,Married,7191,No,3,1,7
1211,23,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Female,Research Director,3,Married,17000,No,3,19,26
1212,32,No,Non-Travel,Research & Development,2,3,Human Resources,Male,Laboratory Technician,2,Divorced,1610,No,3,11,26
1213,50,No,Travel_Frequently,Research & Development,20,4,Life Sciences,Female,Healthcare Representative,4,Divorced,6735,No,4,2,5
1214,36,No,Travel_Frequently,Sales,3,3,Human Resources,Male,Manager,4,Single,12000,No,3,7,13
1215,50,No,Travel_Rarely,Research & Development,2,2,Marketing,Male,Healthcare Representative,2,Married,6047,Yes,4,8,12
1216,34,No,Travel_Frequently,Research & Development,13,3,Life Sciences,Female,Laboratory Technician,4,Divorced,4587,Yes,3,9,20
1217,25,No,Travel_Rarely,Sales,4,3,Medical,Male,Sales Executive,1,Divorced,4813,No,3,8,9
1218,47,No,Non-Travel,Research & Development,2,4,Life Sciences,Male,Research Director,2,Married,17000,No,3,11,18
